,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK,VEHICLE_RELATIONSHIP_2015,CAUTION_FLAG
6366,949583,16-25,female,majority,0-9y,high school,poverty,0.312323741,0,after 2015,0,0,92101,17000.0,sedan,0,0,0,1,1,0,0,after,green
6367,714752,16-25,male,majority,0-9y,university,working class,0.448069858,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
6368,791033,26-39,female,majority,0-9y,university,upper class,0.725966379,1,after 2015,1,1,32765,,sedan,0,0,0,0,1,0,0,after,green
6369,43685,65+,male,majority,0-9y,university,upper class,0.661277815,0,after 2015,1,1,10238,,sedan,0,0,0,1,1,0,0,after,green
6370,522259,26-39,female,minority,10-19y,high school,working class,0.479718152,1,before 2015,0,1,32765,11000.0,sedan,3,1,0,1,1,6,6,before,green
6371,423543,65+,female,majority,20-29y,high school,upper class,0.635774418,1,after 2015,1,1,10238,13000.0,sedan,0,0,1,0,1,0,0,after,amber
6372,988365,40-64,female,majority,20-29y,high school,middle class,0.710338176,1,before 2015,0,1,32765,,sedan,1,1,0,0,1,2,2,before,green
6373,768291,40-64,male,majority,10-19y,high school,upper class,0.750461284,1,after 2015,1,0,32765,,sedan,3,0,1,0,1,6,6,after,amber
6374,945997,16-25,female,majority,0-9y,high school,poverty,0.375240028,1,before 2015,0,0,32765,10000.0,sedan,0,0,0,0,1,0,0,before,green
6375,532888,40-64,male,majority,20-29y,none,working class,,1,before 2015,1,0,10238,14000.0,sedan,1,2,3,0,1,2,2,before,red
6376,264228,40-64,female,majority,20-29y,university,upper class,0.698897349,0,before 2015,1,1,10238,14000.0,sedan,1,0,1,0,1,2,2,before,amber
6377,366732,40-64,female,majority,20-29y,high school,middle class,0.547487495,1,before 2015,0,1,32765,6000.0,sedan,4,1,2,0,1,8,8,before,amber
6378,89918,40-64,female,majority,20-29y,university,upper class,0.597942223,1,before 2015,0,1,32765,12000.0,sedan,0,1,0,0,1,0,0,before,green
6379,890870,65+,female,majority,30y+,university,upper class,0.55107234,1,after 2015,0,1,10238,15000.0,sedan,0,1,3,0,1,0,0,after,red
6380,871129,26-39,female,majority,10-19y,university,upper class,0.499349046,1,before 2015,1,0,10238,14000.0,sedan,2,0,1,0,1,4,4,before,amber
6381,139118,16-25,female,majority,0-9y,university,poverty,0.404006359,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
6382,616159,16-25,female,majority,0-9y,none,poverty,0.389885723,0,before 2015,0,0,32765,11000.0,sedan,0,0,0,1,1,0,0,before,green
6383,661353,40-64,female,majority,20-29y,none,working class,0.610879646,1,before 2015,0,1,32765,12000.0,sedan,4,0,1,0,1,8,8,before,amber
6384,483827,16-25,female,majority,0-9y,none,poverty,0.503587978,0,before 2015,0,0,32765,11000.0,sedan,0,0,0,1,1,0,0,before,green
6385,660455,26-39,female,majority,10-19y,none,poverty,0.368983155,1,before 2015,0,0,10238,19000.0,sedan,0,0,0,0,1,0,0,before,green
6386,248605,40-64,female,majority,20-29y,none,middle class,0.510566913,0,after 2015,0,1,10238,15000.0,sedan,1,0,1,0,1,2,2,after,amber
6387,521188,26-39,male,majority,10-19y,university,upper class,0.66136585,1,after 2015,1,0,10238,15000.0,sedan,0,0,2,0,1,0,0,after,amber
6388,856124,16-25,female,majority,0-9y,none,poverty,0.385252285,0,before 2015,0,0,32765,12000.0,sedan,0,0,0,1,1,0,0,before,green
6389,259799,16-25,female,majority,0-9y,none,poverty,0.390850704,0,before 2015,0,1,32765,10000.0,sedan,0,0,0,0,1,0,0,before,green
6390,113142,40-64,male,majority,20-29y,high school,upper class,0.669581239,1,after 2015,0,1,32765,9000.0,sedan,9,0,3,0,1,18,18,after,red
6391,636047,16-25,female,majority,0-9y,none,poverty,0.385348579,0,before 2015,0,0,10238,18000.0,sedan,0,0,0,1,1,0,0,before,green
6392,18301,26-39,male,majority,10-19y,high school,middle class,0.650988642,1,before 2015,1,0,10238,14000.0,sedan,4,0,2,1,1,8,8,before,amber
6393,659001,40-64,male,minority,0-9y,high school,upper class,0.645252581,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,after,green
6394,568922,65+,female,majority,20-29y,university,upper class,0.65643766,1,after 2015,1,1,10238,12000.0,sedan,4,0,3,0,1,8,8,after,red
6395,785595,65+,female,majority,30y+,high school,middle class,0.461039858,1,after 2015,1,1,10238,11000.0,sedan,3,0,3,0,1,6,6,after,red
6396,637023,65+,female,majority,20-29y,university,upper class,0.698398619,1,before 2015,1,0,32765,10000.0,sedan,5,0,1,0,1,10,10,before,amber
6397,737043,65+,female,majority,30y+,university,upper class,0.663324417,1,before 2015,0,0,10238,,sedan,3,0,5,0,1,6,6,before,pirate
6398,676194,26-39,male,majority,10-19y,university,working class,0.336531198,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
6399,789708,40-64,female,majority,20-29y,none,working class,0.523671953,1,before 2015,1,1,10238,12000.0,sedan,0,1,0,0,1,0,0,before,green
6400,288207,16-25,male,minority,0-9y,none,poverty,0.18820125,0,before 2015,0,1,92101,12000.0,sedan,0,0,0,1,1,0,0,before,green
6401,995275,26-39,male,majority,10-19y,university,poverty,0.390780768,0,before 2015,0,1,10238,11000.0,sedan,1,0,1,0,1,2,2,before,amber
6402,408168,26-39,male,majority,10-19y,university,middle class,0.479737434,1,after 2015,0,1,10238,9000.0,sedan,3,0,1,0,1,6,6,after,amber
6403,432541,40-64,female,majority,20-29y,high school,upper class,,1,before 2015,1,1,32765,8000.0,sedan,5,0,2,0,1,10,10,before,amber
6404,23145,65+,female,majority,10-19y,none,middle class,0.459294707,1,before 2015,1,1,10238,10000.0,sports car,2,0,3,0,2,8,8,before,red
6405,453538,65+,male,majority,20-29y,university,upper class,0.612133222,1,after 2015,0,1,10238,11000.0,sedan,7,0,4,0,1,14,14,after,red
6406,684447,26-39,female,majority,0-9y,none,poverty,0.263921947,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
6407,440312,26-39,female,majority,10-19y,high school,working class,,0,after 2015,0,1,32765,9000.0,sedan,2,0,0,1,1,4,4,after,green
6408,105877,40-64,male,majority,10-19y,university,upper class,0.471307596,0,after 2015,0,1,10238,8000.0,sedan,1,0,2,0,1,2,2,after,amber
6409,659705,16-25,female,majority,0-9y,high school,poverty,0.158475283,0,before 2015,0,1,32765,10000.0,sports car,0,0,0,1,2,0,0,before,green
6410,636314,40-64,male,majority,0-9y,university,middle class,,1,before 2015,1,0,32765,14000.0,sedan,0,0,0,1,1,0,0,before,green
6411,239209,65+,male,majority,30y+,high school,upper class,0.674786791,1,before 2015,0,1,10238,12000.0,sedan,6,0,7,0,1,12,12,before,pirate
6412,768223,16-25,female,majority,0-9y,university,middle class,0.769243035,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0,before,green
6413,66367,26-39,male,majority,10-19y,high school,poverty,0.156667917,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
6414,729922,40-64,female,majority,10-19y,high school,upper class,0.700167888,1,after 2015,1,1,10238,11000.0,sedan,2,0,2,0,1,4,4,after,amber
6415,54590,26-39,female,majority,0-9y,high school,working class,0.329257232,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
6416,187326,16-25,female,majority,0-9y,none,poverty,0.366771086,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
6417,60668,26-39,male,majority,0-9y,university,middle class,0.466122692,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0,before,green
6418,141139,40-64,female,majority,20-29y,none,working class,0.436564644,1,before 2015,0,1,32765,9000.0,sedan,3,0,0,0,1,6,6,before,green
6419,716530,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,1,32765,4000.0,sedan,4,0,3,0,1,8,8,before,red
6420,121703,40-64,male,majority,20-29y,university,upper class,0.440671124,0,after 2015,1,0,10238,13000.0,sedan,4,0,2,0,1,8,8,after,amber
6421,659077,26-39,male,majority,10-19y,none,upper class,,1,after 2015,1,1,32765,12000.0,sedan,1,1,1,0,1,2,2,after,amber
6422,526072,16-25,female,majority,0-9y,university,poverty,0.501785734,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0,before,green
6423,289440,26-39,female,majority,10-19y,high school,middle class,0.676902509,1,after 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0,after,green
6424,99240,16-25,male,minority,0-9y,university,middle class,0.514150302,1,before 2015,0,1,10238,,sedan,0,0,0,1,1,0,0,before,green
6425,250210,40-64,female,majority,10-19y,university,upper class,,1,before 2015,0,1,10238,11000.0,sedan,2,2,0,0,1,4,4,before,green
6426,542725,40-64,male,majority,20-29y,none,poverty,0.353115202,0,before 2015,0,1,10238,14000.0,sports car,0,0,4,1,2,0,0,before,red
6427,940447,26-39,male,majority,10-19y,none,working class,0.3938995,0,after 2015,0,0,10238,14000.0,sedan,1,0,1,0,1,2,2,after,amber
6428,20174,40-64,female,majority,0-9y,university,upper class,0.75734672,1,before 2015,1,1,32765,8000.0,sedan,0,0,0,0,1,0,0,before,green
6429,266301,26-39,male,majority,10-19y,university,working class,,1,before 2015,1,0,10238,10000.0,sedan,3,0,1,0,1,6,6,before,amber
6430,981439,26-39,female,majority,10-19y,high school,poverty,0.387830598,0,before 2015,0,1,10238,11000.0,sedan,1,1,0,1,1,2,2,before,green
6431,830012,65+,female,majority,20-29y,university,upper class,0.614814715,1,before 2015,1,1,10238,12000.0,sedan,0,0,1,0,1,0,0,before,amber
6432,795789,26-39,male,majority,0-9y,university,upper class,0.638154849,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
6433,634976,26-39,female,majority,10-19y,high school,upper class,0.612923003,1,after 2015,0,1,10238,14000.0,sedan,0,0,0,0,1,0,0,after,green
6434,34607,40-64,female,majority,10-19y,university,upper class,0.557175844,1,before 2015,0,0,10238,14000.0,sedan,1,0,0,0,1,2,2,before,green
6435,936683,65+,male,majority,30y+,university,upper class,0.584894982,1,before 2015,0,1,10238,15000.0,sedan,3,1,6,1,1,6,6,before,pirate
6436,518678,65+,male,majority,20-29y,university,upper class,0.719412979,0,before 2015,1,1,92101,12000.0,sedan,1,0,0,0,1,2,2,before,green
6437,473370,40-64,male,majority,20-29y,university,poverty,0.271257584,0,before 2015,0,1,32765,14000.0,sedan,8,1,3,0,1,16,16,before,red
6438,338465,40-64,male,majority,20-29y,university,upper class,0.586918209,1,after 2015,1,1,32765,6000.0,sedan,7,0,3,0,1,14,14,after,red
6439,877855,26-39,male,majority,0-9y,none,poverty,0.251177787,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
6440,111291,40-64,male,minority,0-9y,high school,upper class,0.659042883,1,after 2015,1,1,32765,9000.0,sedan,0,0,0,0,1,0,0,after,green
6441,495010,26-39,male,majority,0-9y,university,upper class,0.554273524,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
6442,428670,40-64,female,majority,10-19y,university,middle class,0.519195622,0,before 2015,1,0,32765,13000.0,sedan,2,0,0,1,1,4,4,before,green
6443,449162,16-25,female,majority,0-9y,none,poverty,0.347268454,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,0,1,0,0,before,green
6444,54307,65+,male,majority,30y+,university,upper class,0.58628957,1,before 2015,1,1,10238,8000.0,sedan,7,0,10,0,1,14,14,before,pirate
6445,536394,26-39,male,majority,10-19y,university,upper class,0.553279469,1,after 2015,1,0,32765,13000.0,sedan,0,0,0,0,1,0,0,after,green
6446,280374,65+,male,majority,0-9y,university,upper class,0.589194393,1,after 2015,1,1,10238,,sedan,0,0,0,0,1,0,0,after,green
6447,930761,26-39,female,majority,10-19y,university,upper class,0.669673181,1,before 2015,1,1,32765,4000.0,sedan,0,2,0,0,1,0,0,before,green
6448,140120,26-39,male,majority,10-19y,university,upper class,0.509942499,1,after 2015,0,1,32765,,sedan,4,0,1,0,1,8,8,after,amber
6449,765540,26-39,male,minority,10-19y,high school,middle class,0.5927252,1,after 2015,0,1,32765,,sedan,2,1,2,0,1,4,4,after,amber
6450,810490,65+,female,majority,30y+,high school,upper class,0.50566654,1,before 2015,1,1,10238,10000.0,sedan,1,2,11,0,1,2,2,before,pirate
6451,992218,16-25,female,majority,0-9y,high school,working class,0.287042992,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
6452,832318,40-64,male,minority,20-29y,university,upper class,0.62215021,1,after 2015,1,1,10238,12000.0,sedan,1,1,4,0,1,2,2,after,red
6453,397156,26-39,male,majority,10-19y,none,poverty,0.477395849,1,before 2015,0,1,10238,12000.0,sedan,1,1,2,0,1,2,2,before,amber
6454,699844,40-64,male,majority,20-29y,high school,upper class,0.70466444,0,after 2015,1,0,10238,13000.0,sedan,0,0,4,0,1,0,0,after,red
6455,234706,40-64,female,majority,0-9y,none,working class,0.52459849,0,before 2015,0,1,32765,10000.0,sedan,0,0,0,1,1,0,0,before,green
6456,425934,16-25,male,majority,0-9y,none,poverty,0.215538748,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
6457,863406,26-39,male,minority,10-19y,university,working class,0.498084002,0,before 2015,0,1,32765,12000.0,sedan,4,1,0,1,1,8,8,before,green
6458,801171,40-64,male,majority,20-29y,none,poverty,0.297634906,1,before 2015,1,1,10238,12000.0,sedan,1,0,0,0,1,2,2,before,green
6459,423105,40-64,female,majority,0-9y,high school,middle class,0.529290869,1,before 2015,0,1,10238,7000.0,sedan,0,0,0,1,1,0,0,before,green
6460,864979,26-39,male,majority,10-19y,university,middle class,0.60340641,1,before 2015,0,1,32765,11000.0,sedan,8,0,1,0,1,16,16,before,amber
6461,311955,16-25,female,majority,0-9y,high school,middle class,,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,0,1,0,0,before,green
6462,834488,65+,female,majority,30y+,university,upper class,0.741801583,1,before 2015,1,1,10238,10000.0,sedan,2,0,0,0,1,4,4,before,green
6463,360899,65+,male,majority,30y+,high school,upper class,0.689820985,1,before 2015,1,1,10238,12000.0,sedan,3,1,4,0,1,6,6,before,red
6464,9402,65+,male,majority,0-9y,university,upper class,0.668634097,1,after 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0,after,green
6465,959864,65+,female,majority,10-19y,university,upper class,0.55230525,0,after 2015,1,1,92101,11000.0,sedan,0,0,1,0,1,0,0,after,amber
6466,891634,16-25,male,majority,0-9y,high school,poverty,0.399509101,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
6467,699979,16-25,male,majority,0-9y,none,poverty,0.385749224,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0,before,green
6468,680298,40-64,male,majority,10-19y,university,working class,0.536084231,1,before 2015,0,1,10238,18000.0,sedan,1,0,2,0,1,2,2,before,amber
6469,967989,26-39,male,majority,10-19y,university,upper class,0.67427675,1,before 2015,1,1,10238,8000.0,sedan,2,0,1,0,1,4,4,before,amber
6470,147912,40-64,female,majority,0-9y,university,upper class,0.691383857,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,0,1,0,0,after,green
6471,218230,16-25,female,majority,0-9y,high school,poverty,0.333116789,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
6472,860910,16-25,female,majority,0-9y,high school,poverty,0.442296476,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
6473,949767,65+,female,minority,20-29y,university,upper class,0.579937974,1,before 2015,0,1,32765,5000.0,sedan,3,0,0,0,1,6,6,before,green
6474,191017,40-64,male,majority,20-29y,high school,upper class,0.700763893,1,before 2015,1,1,10238,9000.0,sedan,3,0,5,0,1,6,6,before,pirate
6475,483399,65+,male,majority,20-29y,high school,upper class,0.515019059,1,after 2015,1,1,10238,11000.0,sedan,1,1,5,0,1,2,2,after,pirate
6476,632931,26-39,male,majority,10-19y,university,middle class,0.625855212,1,before 2015,1,1,10238,10000.0,sedan,1,0,4,0,1,2,2,before,red
6477,51074,26-39,male,majority,0-9y,university,upper class,0.506117205,1,after 2015,1,1,32765,9000.0,sedan,0,0,0,1,1,0,0,after,green
6478,246522,26-39,female,majority,10-19y,high school,working class,0.352199324,0,before 2015,1,1,21217,9000.0,sedan,1,0,2,1,1,2,2,before,amber
6479,505951,65+,male,majority,30y+,university,upper class,0.552241161,1,before 2015,0,1,10238,,sedan,3,1,6,0,1,6,6,before,pirate
6480,204943,65+,female,majority,30y+,university,upper class,0.528570445,1,after 2015,1,1,92101,13000.0,sedan,2,2,2,0,1,4,4,after,amber
6481,199079,65+,female,majority,20-29y,high school,upper class,0.654934808,1,after 2015,0,1,32765,11000.0,sedan,2,0,0,0,1,4,4,after,green
6482,641583,26-39,female,minority,10-19y,none,middle class,0.349277068,1,after 2015,0,1,10238,13000.0,sedan,2,0,1,0,1,4,4,after,amber
6483,519092,65+,female,majority,20-29y,high school,upper class,0.672851637,1,after 2015,1,1,92101,13000.0,sedan,4,0,1,0,1,8,8,after,amber
6484,275436,40-64,female,majority,10-19y,high school,working class,0.441293439,1,before 2015,1,1,21217,14000.0,sports car,0,0,0,1,2,0,0,before,green
6485,60634,40-64,male,majority,10-19y,high school,upper class,,1,before 2015,1,0,10238,11000.0,sedan,1,0,1,1,1,2,2,before,amber
6486,472268,65+,female,majority,20-29y,none,upper class,0.691636123,1,before 2015,0,1,32765,10000.0,sedan,4,0,0,0,1,8,8,before,green
6487,642225,40-64,male,minority,20-29y,university,upper class,0.715951126,1,before 2015,0,0,10238,17000.0,sedan,1,0,2,0,1,2,2,before,amber
6488,835128,16-25,female,majority,0-9y,high school,poverty,,1,before 2015,0,0,10238,11000.0,sedan,0,0,0,0,1,0,0,before,green
6489,159799,26-39,female,majority,0-9y,none,poverty,0.20529638,1,before 2015,0,0,32765,12000.0,sedan,0,0,0,1,1,0,0,before,green
6490,175707,65+,male,majority,10-19y,high school,upper class,0.522977046,0,after 2015,1,1,10238,,sedan,0,0,0,0,1,0,0,after,green
6491,14004,16-25,male,majority,0-9y,high school,poverty,0.381001336,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
6492,893178,65+,male,minority,10-19y,university,upper class,0.595792743,1,before 2015,1,1,32765,11000.0,sedan,2,0,0,1,1,4,4,before,green
6493,634150,65+,male,majority,0-9y,none,upper class,0.744582571,0,after 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,after,green
6494,486414,40-64,female,majority,20-29y,high school,middle class,0.59236351,1,before 2015,0,1,32765,11000.0,sedan,1,0,1,0,1,2,2,before,amber
6495,299634,65+,female,majority,30y+,none,working class,0.543877485,0,before 2015,0,1,10238,,sedan,2,0,1,0,1,4,4,before,amber
6496,690265,40-64,female,majority,0-9y,university,upper class,0.638126584,1,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
6497,829285,65+,female,majority,30y+,none,middle class,0.59577468,1,before 2015,0,1,10238,8000.0,sedan,3,1,3,0,1,6,6,before,red
6498,617147,26-39,male,majority,10-19y,high school,poverty,0.301630608,1,before 2015,0,1,32765,11000.0,sedan,1,0,0,1,1,2,2,before,green
6499,591958,16-25,male,majority,0-9y,high school,working class,0.489449108,0,before 2015,1,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
6500,49051,26-39,male,majority,10-19y,university,middle class,0.532272939,1,before 2015,1,0,10238,9000.0,sedan,2,0,1,0,1,4,4,before,amber
6501,50356,65+,male,majority,30y+,university,upper class,0.650428057,1,before 2015,0,1,10238,10000.0,sedan,4,0,3,0,1,8,8,before,red
6502,892945,40-64,male,majority,20-29y,university,upper class,0.413281482,1,after 2015,1,1,10238,13000.0,sedan,0,0,7,0,1,0,0,after,pirate
6503,43974,16-25,male,majority,0-9y,university,poverty,0.434043019,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,0,1,0,0,before,green
6504,325548,16-25,female,majority,0-9y,none,poverty,0.234564679,0,before 2015,0,1,10238,7000.0,sedan,0,0,0,1,1,0,0,before,green
6505,898906,26-39,female,majority,10-19y,high school,working class,0.496371243,0,after 2015,1,0,10238,12000.0,sedan,1,0,1,0,1,2,2,after,amber
6506,490829,26-39,male,majority,10-19y,high school,middle class,0.617688906,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0,before,green
6507,621852,65+,female,majority,30y+,university,upper class,0.599548104,1,after 2015,1,1,10238,12000.0,sedan,4,0,1,0,1,8,8,after,amber
6508,158305,26-39,male,majority,10-19y,none,upper class,,0,after 2015,0,0,32765,11000.0,sedan,3,0,1,0,1,6,6,after,amber
6509,216557,40-64,male,majority,20-29y,university,upper class,0.625127765,1,after 2015,1,1,10238,10000.0,sedan,4,0,1,0,1,8,8,after,amber
6510,974307,16-25,male,majority,0-9y,none,poverty,,0,before 2015,0,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
6511,191254,16-25,male,majority,0-9y,university,upper class,0.647457995,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,before,green
6512,665576,16-25,male,majority,0-9y,university,middle class,0.574842989,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0,before,green
6513,19748,26-39,female,majority,10-19y,university,middle class,0.674251148,1,after 2015,0,1,32765,10000.0,sedan,4,0,0,0,1,8,8,after,green
6514,284919,40-64,female,majority,20-29y,university,upper class,0.619035891,1,before 2015,0,1,10238,12000.0,sports car,1,0,1,0,2,4,4,before,amber
6515,705418,16-25,male,majority,0-9y,none,poverty,0.31745317,0,before 2015,0,0,32765,15000.0,sedan,0,0,0,1,1,0,0,before,green
6516,971209,65+,male,majority,30y+,none,middle class,0.334198439,1,before 2015,0,1,10238,13000.0,sedan,3,0,7,0,1,6,6,before,pirate
6517,650403,40-64,male,majority,20-29y,none,poverty,0.307386105,1,after 2015,1,1,10238,12000.0,sedan,2,0,2,0,1,4,4,after,amber
6518,320725,40-64,female,majority,20-29y,university,upper class,,0,before 2015,1,0,10238,,sedan,1,0,3,0,1,2,2,before,red
6519,7296,16-25,female,majority,0-9y,university,working class,0.341020252,0,before 2015,0,1,32765,6000.0,sedan,0,0,0,0,1,0,0,before,green
6520,810917,26-39,male,majority,0-9y,university,middle class,0.432471751,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
6521,673857,16-25,male,majority,0-9y,high school,poverty,0.431561468,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
6522,35525,65+,female,majority,0-9y,university,upper class,0.613068136,1,before 2015,0,1,32765,8000.0,sedan,0,0,0,1,1,0,0,before,green
6523,198079,65+,male,majority,30y+,university,upper class,0.570121,1,before 2015,1,1,32765,5000.0,sedan,22,0,6,0,1,44,44,before,pirate
6524,731204,16-25,female,majority,0-9y,high school,working class,0.521221563,1,after 2015,0,0,32765,13000.0,sedan,0,0,0,0,1,0,0,after,green
6525,688793,40-64,male,majority,20-29y,university,upper class,0.560688844,1,after 2015,1,1,32765,10000.0,sedan,4,2,0,0,1,8,8,after,green
6526,435242,16-25,female,majority,0-9y,none,poverty,0.441483822,0,before 2015,1,0,10238,,sedan,0,0,0,1,1,0,0,before,green
6527,407164,40-64,male,majority,10-19y,high school,middle class,,0,before 2015,1,1,10238,7000.0,sedan,1,0,3,0,1,2,2,before,red
6528,832892,26-39,male,majority,0-9y,high school,middle class,0.581982988,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
6529,402410,65+,male,majority,30y+,university,upper class,0.632557354,1,before 2015,1,1,10238,13000.0,sedan,5,1,3,0,1,10,10,before,red
6530,544213,26-39,male,majority,10-19y,university,middle class,0.514785453,0,before 2015,0,0,32765,18000.0,sedan,2,0,0,1,1,4,4,before,green
6531,54199,40-64,female,majority,0-9y,high school,middle class,0.559733044,1,after 2015,0,0,10238,,sedan,0,0,0,0,1,0,0,after,green
6532,249658,26-39,male,majority,10-19y,high school,upper class,0.522170544,1,before 2015,0,1,32765,9000.0,sedan,6,0,3,0,1,12,12,before,red
6533,66415,65+,male,majority,30y+,university,upper class,0.750620642,1,before 2015,1,1,32765,11000.0,sedan,5,1,1,0,1,10,10,before,amber
6534,566025,26-39,female,majority,10-19y,university,working class,0.442695818,1,before 2015,0,1,32765,12000.0,sedan,0,0,0,0,1,0,0,before,green
6535,82595,26-39,male,majority,0-9y,university,middle class,0.500681707,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
6536,317358,40-64,female,majority,10-19y,university,upper class,0.537910583,0,before 2015,0,1,10238,12000.0,sedan,0,0,2,0,1,0,0,before,amber
6537,237732,26-39,male,majority,10-19y,university,working class,,0,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
6538,409030,26-39,female,majority,0-9y,university,middle class,,0,after 2015,1,1,10238,9000.0,sedan,0,0,0,1,1,0,0,after,green
6539,918756,65+,male,majority,30y+,university,upper class,0.621813149,1,before 2015,1,0,10238,10000.0,sedan,1,1,8,0,1,2,2,before,pirate
6540,262469,40-64,female,majority,20-29y,high school,middle class,0.593484835,0,before 2015,0,1,10238,13000.0,sedan,1,0,2,0,1,2,2,before,amber
6541,686045,26-39,female,majority,10-19y,none,poverty,,1,before 2015,0,0,32765,10000.0,sedan,3,0,1,0,1,6,6,before,amber
6542,768114,26-39,female,majority,10-19y,high school,upper class,0.712662757,1,before 2015,0,0,32765,15000.0,sedan,0,0,1,0,1,0,0,before,amber
6543,968277,26-39,female,majority,10-19y,high school,middle class,0.672944417,1,before 2015,1,1,10238,10000.0,sports car,0,0,1,0,2,0,0,before,amber
6544,929906,16-25,male,majority,0-9y,high school,working class,0.534844466,1,before 2015,0,1,32765,14000.0,sedan,0,0,0,1,1,0,0,before,green
6545,424768,26-39,male,majority,10-19y,high school,upper class,0.521384839,1,after 2015,1,1,92101,9000.0,sedan,2,1,0,1,1,4,4,after,green
6546,286971,16-25,male,majority,0-9y,none,poverty,0.392993766,0,before 2015,0,1,21217,10000.0,sedan,0,0,0,1,1,0,0,before,green
6547,642926,40-64,male,majority,10-19y,high school,upper class,,0,before 2015,1,1,92101,,sports car,0,0,0,1,2,0,0,before,green
6548,47722,26-39,female,majority,0-9y,university,middle class,0.577044326,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,0,1,0,0,before,green
6549,299806,65+,female,majority,20-29y,university,upper class,0.495705974,1,before 2015,0,1,32765,,sedan,4,0,2,0,1,8,8,before,amber
6550,727166,65+,male,minority,10-19y,high school,upper class,0.58426421,0,before 2015,0,1,10238,14000.0,sedan,2,0,1,1,1,4,4,before,amber
6551,493125,16-25,male,majority,0-9y,university,middle class,0.669097413,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
6552,325043,26-39,male,minority,0-9y,high school,working class,0.171778011,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
6553,963083,26-39,male,majority,0-9y,high school,working class,,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
6554,542539,65+,female,majority,30y+,high school,upper class,,1,after 2015,1,1,10238,,sedan,1,2,1,0,1,2,2,after,amber
6555,236139,16-25,male,majority,0-9y,university,poverty,0.24648039,0,before 2015,0,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
