,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK
5128,936024,65+,female,majority,30y+,none,working class,0.327824333,0,before 2015,1,1,32765,8000.0,sedan,3,0,2,0,1,6,6
5129,302189,16-25,male,majority,0-9y,high school,poverty,0.356311431,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0
5130,971471,16-25,female,minority,0-9y,none,poverty,0.310981643,0,before 2015,0,0,32765,14000.0,sedan,0,0,0,1,1,0,0
5131,189179,26-39,male,majority,10-19y,university,middle class,0.561404522,1,before 2015,0,0,32765,15000.0,sedan,3,1,1,0,1,6,6
5132,723272,16-25,male,majority,0-9y,high school,upper class,0.545911188,0,before 2015,1,1,32765,,sedan,0,0,0,1,1,0,0
5133,715622,40-64,male,majority,20-29y,university,upper class,0.617811583,1,after 2015,1,0,10238,11000.0,sedan,1,1,5,0,1,2,2
5134,556911,65+,male,majority,30y+,high school,upper class,0.690069634,1,before 2015,1,1,10238,10000.0,sedan,3,1,5,0,1,6,6
5135,236094,26-39,female,minority,0-9y,high school,upper class,,1,after 2015,0,0,10238,17000.0,sedan,0,0,0,0,1,0,0
5136,143689,40-64,female,majority,20-29y,none,upper class,0.662036903,1,after 2015,1,1,10238,10000.0,sedan,2,0,1,0,1,4,4
5137,9914,26-39,male,majority,10-19y,none,poverty,0.294208117,0,before 2015,0,1,10238,16000.0,sedan,1,1,2,1,1,2,2
5138,750937,40-64,female,majority,20-29y,university,upper class,0.774458361,1,before 2015,0,1,10238,,sedan,3,0,0,0,1,6,6
5139,624793,26-39,male,majority,10-19y,university,upper class,0.593276411,0,after 2015,0,1,10238,13000.0,sedan,4,1,0,0,1,8,8
5140,615907,40-64,female,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,10000.0,sedan,0,0,1,0,1,0,0
5141,810417,26-39,male,majority,10-19y,none,working class,0.413118146,1,before 2015,0,1,21217,15000.0,sedan,0,0,1,1,1,0,0
5142,13552,40-64,female,majority,20-29y,high school,middle class,0.587155338,1,after 2015,0,0,10238,14000.0,sedan,2,0,1,0,1,4,4
5143,746569,40-64,male,majority,20-29y,university,middle class,0.396220274,1,before 2015,0,1,92101,14000.0,sedan,1,0,3,0,1,2,2
5144,567055,40-64,female,minority,20-29y,none,upper class,0.674423704,1,after 2015,0,1,92101,12000.0,sedan,2,0,3,0,1,4,4
5145,728580,26-39,male,majority,10-19y,none,poverty,0.417996894,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
5146,733039,16-25,male,minority,0-9y,high school,working class,,0,before 2015,1,1,10238,9000.0,sedan,0,0,0,1,1,0,0
5147,422188,40-64,female,majority,0-9y,none,middle class,0.678768147,1,before 2015,1,0,10238,9000.0,sports car,0,0,0,0,2,0,0
5148,875592,40-64,male,majority,20-29y,university,upper class,0.506417205,1,before 2015,0,1,32765,12000.0,sedan,4,1,1,0,1,8,8
5149,781452,65+,male,majority,30y+,university,upper class,0.690699157,1,after 2015,1,1,10238,11000.0,sedan,3,0,7,0,1,6,6
5150,388171,26-39,male,majority,10-19y,high school,working class,0.427473042,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
5151,871868,16-25,female,majority,0-9y,high school,working class,0.443999246,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0
5152,446063,16-25,male,majority,0-9y,none,poverty,0.371813067,0,before 2015,0,1,32765,8000.0,sedan,0,0,0,1,1,0,0
5153,280107,16-25,male,majority,0-9y,none,poverty,0.481490018,0,before 2015,0,0,10238,21000.0,sedan,0,0,0,1,1,0,0
5154,520649,65+,male,majority,30y+,high school,upper class,0.654795823,1,before 2015,1,1,10238,11000.0,sedan,4,1,5,0,1,8,8
5155,902477,40-64,male,majority,10-19y,high school,upper class,0.536274095,1,after 2015,1,1,10238,11000.0,sedan,3,2,3,0,1,6,6
5156,293796,26-39,male,majority,10-19y,university,working class,0.588337217,0,before 2015,1,1,32765,6000.0,sedan,1,0,1,1,1,2,2
5157,833120,40-64,male,majority,20-29y,high school,middle class,0.512520435,1,before 2015,0,1,10238,,sedan,4,1,2,0,1,8,8
5158,651213,26-39,male,majority,10-19y,high school,poverty,0.230719268,1,before 2015,0,0,10238,17000.0,sedan,1,0,1,0,1,2,2
5159,142709,40-64,female,majority,10-19y,high school,poverty,0.405752343,0,before 2015,1,0,10238,10000.0,sedan,4,0,0,0,1,8,8
5160,430044,40-64,female,majority,20-29y,high school,upper class,0.685276142,1,after 2015,1,1,92101,14000.0,sedan,0,0,0,0,1,0,0
5161,218271,16-25,female,majority,0-9y,high school,middle class,0.55354965,0,before 2015,0,1,92101,12000.0,sedan,0,0,0,1,1,0,0
5162,459055,40-64,male,majority,20-29y,university,upper class,0.65405679,1,before 2015,1,1,10238,13000.0,sports car,2,0,2,0,2,8,8
5163,643290,65+,female,majority,0-9y,university,upper class,0.743165451,1,before 2015,0,1,32765,9000.0,sedan,0,0,0,0,1,0,0
5164,683643,40-64,male,majority,20-29y,high school,upper class,0.461453185,1,after 2015,1,1,32765,,sedan,7,0,2,0,1,14,14
5165,448347,40-64,female,majority,20-29y,university,upper class,0.500756586,1,after 2015,1,1,32765,10000.0,sedan,4,0,1,0,1,8,8
5166,362814,16-25,female,majority,0-9y,none,working class,0.527302248,1,before 2015,1,0,10238,13000.0,sedan,0,0,0,0,1,0,0
5167,857478,65+,male,majority,20-29y,none,middle class,0.557162689,0,before 2015,1,1,10238,,sedan,3,2,3,0,1,6,6
5168,202230,16-25,female,majority,0-9y,high school,poverty,0.507582893,0,before 2015,0,0,32765,15000.0,sedan,0,0,0,1,1,0,0
5169,739273,65+,male,majority,30y+,high school,upper class,,1,after 2015,0,1,10238,16000.0,sedan,0,1,2,0,1,0,0
5170,503527,26-39,male,majority,10-19y,high school,poverty,0.337397158,0,after 2015,0,0,10238,17000.0,sedan,1,0,2,0,1,2,2
5171,130769,65+,female,majority,0-9y,high school,upper class,0.618023242,1,after 2015,1,0,92101,14000.0,sedan,0,0,0,0,1,0,0
5172,315893,65+,female,majority,30y+,high school,upper class,0.570879019,1,before 2015,1,1,10238,12000.0,sedan,0,2,3,0,1,0,0
5173,55603,40-64,male,majority,20-29y,high school,middle class,0.47163991,1,before 2015,0,1,10238,15000.0,sedan,1,1,2,0,1,2,2
5174,966860,65+,female,majority,30y+,none,working class,0.605633949,1,before 2015,1,1,92101,12000.0,sedan,1,1,0,0,1,2,2
5175,800943,26-39,male,minority,10-19y,none,poverty,0.379717944,1,before 2015,0,0,32765,9000.0,sedan,2,0,0,0,1,4,4
5176,599732,65+,male,majority,0-9y,university,upper class,0.694339388,1,before 2015,1,1,92101,12000.0,sedan,0,0,0,1,1,0,0
5177,139861,40-64,female,majority,10-19y,high school,upper class,0.583060318,1,after 2015,1,1,32765,7000.0,sedan,2,0,2,0,1,4,4
5178,250086,65+,female,minority,20-29y,high school,upper class,0.48821452,1,before 2015,1,1,32765,9000.0,sports car,4,1,0,0,2,16,16
5179,590314,26-39,male,majority,10-19y,high school,upper class,,1,before 2015,1,0,32765,9000.0,sedan,3,0,3,0,1,6,6
5180,615002,40-64,male,majority,10-19y,high school,middle class,0.542869797,0,before 2015,1,1,10238,9000.0,sedan,1,0,1,1,1,2,2
5181,615641,26-39,male,minority,10-19y,university,working class,0.45726462,1,before 2015,1,1,10238,10000.0,sedan,2,0,4,0,1,4,4
5182,548888,40-64,female,majority,20-29y,university,upper class,0.548893994,0,after 2015,1,1,10238,12000.0,sedan,1,0,1,0,1,2,2
5183,88614,26-39,female,majority,0-9y,university,upper class,0.534557613,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0
5184,331291,26-39,female,majority,0-9y,university,upper class,0.652330406,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0
5185,217002,16-25,male,majority,0-9y,high school,poverty,0.386388021,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0
5186,909838,40-64,male,majority,20-29y,high school,middle class,0.450538458,1,before 2015,0,1,32765,12000.0,sedan,3,0,1,0,1,6,6
5187,218063,65+,male,majority,30y+,university,upper class,0.416748643,1,before 2015,1,1,32765,9000.0,sedan,10,1,3,1,1,20,20
5188,174969,26-39,female,majority,10-19y,none,poverty,,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0
5189,987314,65+,female,majority,10-19y,high school,upper class,0.602104735,0,before 2015,1,1,10238,8000.0,sedan,1,1,1,1,1,2,2
5190,360122,65+,female,majority,20-29y,university,upper class,0.549167816,1,before 2015,1,1,10238,13000.0,sedan,2,1,4,0,1,4,4
5191,674120,16-25,male,majority,0-9y,university,working class,0.521956575,1,after 2015,0,0,10238,11000.0,sedan,0,0,0,0,1,0,0
5192,506080,40-64,male,majority,20-29y,high school,middle class,0.602833599,0,after 2015,0,1,10238,15000.0,sedan,2,0,4,0,1,4,4
5193,148676,40-64,male,minority,10-19y,high school,upper class,0.567818692,1,after 2015,1,0,32765,7000.0,sedan,4,0,1,0,1,8,8
5194,263202,65+,female,majority,20-29y,university,upper class,0.694920072,1,before 2015,1,1,10238,9000.0,sedan,2,0,2,0,1,4,4
5195,397460,26-39,female,majority,0-9y,high school,middle class,0.700428182,1,before 2015,1,1,32765,13000.0,sedan,0,0,0,0,1,0,0
5196,9574,26-39,female,majority,10-19y,university,middle class,0.495704873,0,before 2015,0,0,32765,11000.0,sedan,4,1,1,1,1,8,8
5197,949445,16-25,female,majority,0-9y,high school,poverty,0.493600765,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
5198,785433,40-64,female,minority,10-19y,high school,middle class,0.517518091,1,after 2015,1,1,10238,7000.0,sedan,0,0,0,0,1,0,0
5199,332232,40-64,male,majority,0-9y,high school,middle class,0.401453502,1,before 2015,1,1,10238,13000.0,sports car,0,0,0,1,2,0,0
5200,612876,26-39,male,majority,0-9y,university,middle class,0.505390236,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0
5201,507548,65+,female,minority,10-19y,university,middle class,0.626962083,1,before 2015,1,0,32765,12000.0,sports car,2,0,1,0,2,8,8
5202,829901,65+,male,majority,30y+,high school,upper class,0.702088014,1,after 2015,1,1,32765,11000.0,sedan,10,2,3,0,1,20,20
5203,147267,16-25,female,majority,0-9y,none,poverty,0.177443078,1,before 2015,0,0,32765,9000.0,sedan,0,0,0,1,1,0,0
5204,105009,16-25,female,majority,0-9y,high school,poverty,0.2299027,0,before 2015,1,0,10238,10000.0,sedan,0,0,0,1,1,0,0
5205,464094,26-39,female,majority,0-9y,high school,upper class,0.561293546,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0
5206,657999,65+,male,majority,0-9y,high school,upper class,0.48712163,0,before 2015,1,1,32765,7000.0,sedan,0,0,0,1,1,0,0
5207,511769,26-39,female,majority,10-19y,high school,poverty,0.374057103,0,before 2015,0,1,10238,12000.0,sedan,1,0,0,1,1,2,2
5208,298277,26-39,female,majority,10-19y,none,poverty,0.212540231,1,before 2015,1,1,10238,15000.0,sedan,0,0,1,0,1,0,0
5209,750105,65+,female,minority,10-19y,university,upper class,0.535938222,1,after 2015,1,1,10238,13000.0,sedan,0,1,2,0,1,0,0
5210,489922,26-39,female,majority,10-19y,university,upper class,0.67185685,1,before 2015,1,0,10238,12000.0,sedan,1,0,2,0,1,2,2
5211,701527,65+,female,majority,0-9y,university,upper class,0.641515478,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,0,1,0,0
5212,534597,40-64,male,majority,20-29y,none,middle class,0.297746859,1,after 2015,0,0,10238,12000.0,sedan,3,0,2,0,1,6,6
5213,28555,26-39,male,majority,10-19y,university,upper class,,1,after 2015,1,1,10238,6000.0,sedan,3,0,1,0,1,6,6
5214,893246,65+,male,majority,30y+,high school,middle class,0.469759363,1,before 2015,0,0,10238,14000.0,sedan,6,2,5,0,1,12,12
5215,93567,16-25,female,majority,0-9y,none,poverty,0.27574613,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0
5216,772042,26-39,male,majority,10-19y,none,working class,0.598114593,0,before 2015,0,1,32765,,sedan,3,0,1,1,1,6,6
5217,673145,40-64,female,minority,0-9y,none,middle class,0.568743424,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,0,1,0,0
5218,784982,40-64,male,minority,10-19y,none,middle class,0.533855203,1,before 2015,0,0,32765,18000.0,sedan,0,0,0,0,1,0,0
5219,873573,16-25,male,minority,0-9y,none,poverty,0.273985677,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,1,1,0,0
5220,695076,16-25,female,majority,0-9y,high school,poverty,0.438050701,1,before 2015,0,1,10238,18000.0,sedan,0,0,0,0,1,0,0
5221,923637,40-64,male,minority,0-9y,university,upper class,0.758217216,1,after 2015,1,0,10238,12000.0,sedan,0,0,0,0,1,0,0
5222,594395,40-64,male,majority,20-29y,high school,upper class,0.511205888,1,before 2015,1,1,10238,14000.0,sedan,2,1,5,0,1,4,4
5223,728983,26-39,male,majority,0-9y,university,upper class,0.581202645,0,after 2015,1,1,10238,13000.0,sedan,0,0,0,1,1,0,0
5224,57792,26-39,male,majority,10-19y,none,poverty,0.300208167,1,before 2015,1,1,10238,5000.0,sedan,3,0,5,0,1,6,6
5225,604407,40-64,female,majority,20-29y,high school,upper class,0.495295889,1,before 2015,0,0,32765,13000.0,sedan,3,0,0,0,1,6,6
5226,565694,40-64,female,majority,20-29y,university,upper class,0.45183498,1,before 2015,1,1,10238,9000.0,sedan,0,0,6,0,1,0,0
5227,234567,40-64,female,majority,20-29y,none,middle class,0.559066374,0,before 2015,1,1,32765,10000.0,sedan,1,0,3,0,1,2,2
5228,883688,26-39,male,minority,10-19y,university,upper class,0.558909626,1,after 2015,1,1,10238,12000.0,sedan,3,0,2,0,1,6,6
5229,948725,40-64,female,majority,20-29y,high school,upper class,0.697330123,1,after 2015,1,1,92101,10000.0,sedan,3,0,1,0,1,6,6
5230,26790,40-64,male,majority,10-19y,none,middle class,,1,after 2015,1,1,10238,15000.0,sedan,0,0,2,0,1,0,0
5231,402818,26-39,male,majority,10-19y,university,poverty,0.353220133,0,before 2015,0,0,92101,,sedan,2,0,1,1,1,4,4
5232,574832,16-25,male,majority,0-9y,none,working class,0.496100968,0,before 2015,1,1,10238,5000.0,sedan,0,0,0,1,1,0,0
5233,222143,26-39,male,majority,10-19y,university,middle class,0.442971603,1,after 2015,0,1,32765,8000.0,sedan,7,0,2,0,1,14,14
5234,442504,26-39,female,majority,0-9y,high school,upper class,,0,after 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0
5235,241217,26-39,female,majority,10-19y,high school,working class,0.443240281,1,before 2015,0,1,10238,15000.0,sedan,1,0,1,0,1,2,2
5236,813027,40-64,male,majority,20-29y,high school,upper class,0.814550294,0,after 2015,1,1,10238,8000.0,sedan,4,1,4,0,1,8,8
5237,209176,40-64,female,majority,0-9y,high school,upper class,0.683372432,1,after 2015,1,1,10238,,sedan,0,0,0,0,1,0,0
5238,392915,40-64,male,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,9000.0,sedan,4,1,6,0,1,8,8
5239,971853,40-64,female,majority,0-9y,university,upper class,0.47794136,1,before 2015,1,1,32765,10000.0,sedan,0,0,0,1,1,0,0
5240,962859,16-25,male,majority,0-9y,high school,poverty,0.245532701,1,after 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
5241,80869,40-64,male,majority,20-29y,university,upper class,,1,after 2015,0,0,10238,,sedan,2,0,0,0,1,4,4
5242,781908,65+,male,majority,30y+,high school,upper class,,1,before 2015,1,1,10238,9000.0,sedan,7,0,5,0,1,14,14
5243,252553,40-64,male,majority,20-29y,university,upper class,0.485670651,1,after 2015,1,1,10238,12000.0,sedan,2,0,3,0,1,4,4
5244,228488,40-64,male,minority,20-29y,high school,middle class,0.619701518,0,before 2015,1,1,10238,13000.0,sedan,4,1,1,0,1,8,8
5245,863165,40-64,female,majority,10-19y,university,upper class,0.608930823,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,0,1,0,0
5246,122492,16-25,female,minority,0-9y,high school,working class,0.482629167,0,before 2015,0,0,10238,10000.0,sedan,0,0,0,1,1,0,0
5247,52965,65+,male,minority,30y+,university,upper class,0.613192585,1,after 2015,1,1,92101,10000.0,sedan,5,0,1,0,1,10,10
5248,461594,65+,female,majority,30y+,university,upper class,0.71401534,1,before 2015,1,1,32765,11000.0,sedan,6,0,0,0,1,12,12
5249,739281,16-25,male,majority,0-9y,high school,upper class,0.576457901,1,after 2015,0,0,10238,15000.0,sedan,0,0,0,0,1,0,0
5250,965034,26-39,female,majority,10-19y,high school,poverty,0.427320616,0,before 2015,0,1,10238,13000.0,sedan,1,0,0,0,1,2,2
5251,610494,26-39,female,majority,0-9y,high school,middle class,0.460115199,1,before 2015,1,1,10238,,sedan,0,0,0,0,1,0,0
5252,322058,40-64,female,majority,10-19y,university,upper class,0.625832298,0,before 2015,0,1,10238,12000.0,sedan,0,0,2,0,1,0,0
5253,710427,26-39,male,majority,10-19y,university,middle class,0.552228009,1,before 2015,0,1,32765,,sedan,2,0,2,0,1,4,4
5254,657250,26-39,male,majority,0-9y,university,upper class,0.673143366,1,before 2015,0,1,10238,14000.0,sports car,0,0,0,0,2,0,0
5255,421862,40-64,female,majority,20-29y,university,upper class,0.648266236,1,before 2015,1,1,32765,6000.0,sedan,6,0,0,0,1,12,12
5256,809511,26-39,female,majority,10-19y,none,working class,0.367830357,1,before 2015,0,0,10238,,sedan,0,0,0,0,1,0,0
5257,677174,26-39,female,majority,10-19y,university,working class,0.546501711,1,before 2015,0,1,10238,10000.0,sedan,1,0,1,0,1,2,2
5258,11244,65+,male,majority,30y+,university,upper class,0.574571626,1,after 2015,1,1,32765,7000.0,sports car,11,1,3,0,2,44,44
5259,74173,40-64,male,majority,10-19y,high school,upper class,,1,after 2015,0,1,92101,10000.0,sedan,0,0,0,0,1,0,0
5260,324309,16-25,male,majority,0-9y,high school,poverty,0.334402392,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0
5261,698622,16-25,female,majority,0-9y,high school,working class,0.326439785,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,1,1,0,0
5262,359298,40-64,female,majority,20-29y,university,upper class,,0,before 2015,0,1,10238,11000.0,sedan,3,0,3,0,1,6,6
5263,751259,16-25,female,majority,0-9y,high school,poverty,0.309253803,1,before 2015,0,1,32765,10000.0,sedan,0,0,0,1,1,0,0
5264,927463,26-39,female,majority,10-19y,high school,working class,0.437841466,1,before 2015,0,0,10238,13000.0,sedan,2,0,3,0,1,4,4
5265,618996,16-25,male,majority,0-9y,high school,poverty,0.269825796,0,before 2015,1,1,10238,10000.0,sports car,0,0,0,1,2,0,0
5266,809040,40-64,female,majority,20-29y,university,upper class,0.775494813,0,after 2015,0,1,10238,14000.0,sedan,3,0,1,0,1,6,6
5267,778054,40-64,female,majority,20-29y,university,upper class,0.89629944,1,after 2015,1,1,10238,12000.0,sedan,1,0,1,0,1,2,2
5268,582739,26-39,male,minority,10-19y,high school,upper class,0.612118156,1,before 2015,0,0,32765,,sedan,3,0,1,0,1,6,6
5269,548365,26-39,male,majority,10-19y,university,middle class,0.43673051,0,before 2015,0,1,10238,15000.0,sedan,0,0,1,0,1,0,0
5270,419313,16-25,male,majority,0-9y,none,poverty,0.393242745,0,before 2015,0,0,10238,,sports car,0,0,0,1,2,0,0
5271,143302,26-39,male,minority,0-9y,high school,poverty,0.328034404,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
5272,268143,65+,male,majority,30y+,university,upper class,0.72655971,1,before 2015,1,0,32765,12000.0,sedan,11,1,1,1,1,22,22
5273,961840,16-25,female,majority,0-9y,none,poverty,0.372425511,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
5274,597738,26-39,female,majority,10-19y,none,poverty,0.425435037,1,before 2015,0,0,10238,15000.0,sedan,0,0,1,1,1,0,0
5275,15411,40-64,male,majority,20-29y,university,upper class,,1,before 2015,0,1,10238,15000.0,sedan,1,0,3,0,1,2,2
5276,453506,16-25,male,majority,0-9y,university,working class,0.381787612,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,0,1,0,0
5277,537211,16-25,female,majority,0-9y,none,poverty,0.344932878,1,before 2015,0,1,10238,8000.0,sedan,0,0,0,0,1,0,0
5278,870115,65+,female,majority,10-19y,none,middle class,0.420849226,0,before 2015,1,1,10238,,sedan,0,0,1,0,1,0,0
5279,792526,26-39,male,majority,0-9y,high school,working class,0.54641741,1,before 2015,0,0,32765,11000.0,sedan,0,0,0,1,1,0,0
5280,780469,65+,male,majority,10-19y,university,upper class,0.514060292,1,before 2015,1,1,10238,10000.0,sedan,0,0,2,0,1,0,0
5281,542431,40-64,female,majority,20-29y,university,upper class,,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,0,1,0,0
5282,27653,26-39,male,majority,0-9y,university,middle class,0.539339218,1,after 2015,0,1,32765,11000.0,sedan,0,0,0,0,1,0,0
5283,129323,65+,female,majority,20-29y,high school,upper class,0.581189969,1,after 2015,1,1,10238,10000.0,sedan,2,0,5,0,1,4,4
5284,206538,65+,female,majority,10-19y,university,upper class,0.648477343,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0
5285,484341,26-39,male,majority,10-19y,university,middle class,0.573730083,1,before 2015,0,1,10238,12000.0,sedan,1,0,1,0,1,2,2
5286,887645,40-64,female,majority,10-19y,university,upper class,0.637534569,0,after 2015,0,1,21217,14000.0,sedan,0,0,0,1,1,0,0
5287,256445,65+,male,majority,20-29y,high school,upper class,0.599864028,1,before 2015,1,1,10238,,sedan,3,2,6,0,1,6,6
5288,473737,40-64,male,majority,20-29y,high school,upper class,0.649836556,1,before 2015,0,1,10238,10000.0,sedan,1,2,4,0,1,2,2
5289,950182,26-39,female,majority,10-19y,high school,middle class,0.594931771,1,before 2015,1,1,10238,8000.0,sedan,1,0,0,0,1,2,2
5290,761146,26-39,male,majority,0-9y,university,upper class,0.649415084,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0
5291,938131,26-39,female,majority,10-19y,high school,working class,0.384465113,1,before 2015,1,1,10238,11000.0,sedan,0,1,2,0,1,0,0
5292,380653,40-64,female,majority,20-29y,none,working class,,0,before 2015,1,1,92101,11000.0,sedan,1,0,1,0,1,2,2
5293,640124,40-64,female,majority,10-19y,high school,middle class,0.458119519,0,after 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0
5294,102549,26-39,female,majority,10-19y,high school,working class,0.24493537,0,before 2015,0,1,10238,8000.0,sedan,1,0,2,0,1,2,2
5295,818328,16-25,female,majority,0-9y,high school,poverty,0.39106313,0,before 2015,0,0,32765,14000.0,sedan,0,0,0,1,1,0,0
5296,387579,40-64,female,majority,20-29y,university,upper class,0.603935252,1,after 2015,1,1,10238,9000.0,sedan,1,0,3,0,1,2,2
5297,316586,40-64,male,majority,20-29y,university,upper class,0.519066677,1,before 2015,1,1,10238,11000.0,sedan,1,0,5,0,1,2,2
5298,795662,26-39,female,majority,10-19y,high school,poverty,0.419734101,1,before 2015,0,0,32765,13000.0,sports car,3,0,0,1,2,12,12
5299,412548,16-25,female,majority,0-9y,university,middle class,0.642753892,1,after 2015,0,0,21217,15000.0,sedan,0,0,0,1,1,0,0
5300,89332,16-25,female,majority,0-9y,none,poverty,0.418555966,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0
5301,869442,40-64,male,majority,20-29y,university,upper class,0.546522215,1,before 2015,1,0,10238,9000.0,sedan,3,0,5,0,1,6,6
5302,234005,40-64,male,majority,20-29y,high school,middle class,0.426035494,0,before 2015,1,1,10238,10000.0,sedan,4,0,1,0,1,8,8
5303,576743,40-64,female,minority,10-19y,university,upper class,0.686868428,1,after 2015,1,0,10238,14000.0,sedan,0,0,0,0,1,0,0
5304,33658,40-64,female,majority,20-29y,university,upper class,,1,after 2015,1,1,10238,11000.0,sedan,1,1,0,0,1,2,2
5305,514828,26-39,female,majority,0-9y,none,working class,0.602763004,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0
5306,589593,16-25,male,majority,0-9y,high school,upper class,0.492530082,1,before 2015,0,0,10238,18000.0,sedan,0,0,0,1,1,0,0
5307,75945,26-39,male,majority,10-19y,university,middle class,0.546371015,1,before 2015,1,1,10238,11000.0,sports car,2,0,2,1,2,8,8
5308,296897,26-39,male,majority,10-19y,none,poverty,0.422294494,0,before 2015,0,0,32765,14000.0,sedan,3,0,0,1,1,6,6
5309,535887,26-39,male,majority,10-19y,none,poverty,0.322694868,0,before 2015,0,0,32765,10000.0,sedan,4,0,0,1,1,8,8
5310,530893,26-39,female,majority,10-19y,university,upper class,0.649930283,0,before 2015,0,0,10238,13000.0,sedan,0,1,2,1,1,0,0
5311,826145,40-64,female,minority,10-19y,high school,working class,0.439210811,1,before 2015,0,1,10238,,sedan,0,1,0,0,1,0,0
5312,375269,26-39,male,majority,10-19y,university,upper class,0.642622683,1,after 2015,1,1,10238,9000.0,sedan,3,0,3,0,1,6,6
5313,416671,40-64,male,minority,0-9y,none,working class,,1,before 2015,0,1,10238,16000.0,sedan,0,0,0,1,1,0,0
5314,244241,26-39,female,majority,10-19y,high school,middle class,0.598520772,1,after 2015,1,1,10238,15000.0,sedan,1,0,1,0,1,2,2
5315,457618,40-64,male,majority,10-19y,university,upper class,0.611328818,1,before 2015,1,1,10238,,sedan,4,0,4,0,1,8,8
5316,450113,26-39,male,majority,10-19y,high school,middle class,0.383807902,1,before 2015,0,0,10238,14000.0,sedan,3,0,2,1,1,6,6
5317,137496,40-64,female,majority,20-29y,high school,upper class,0.544068698,1,before 2015,1,1,10238,12000.0,sedan,2,0,3,0,1,4,4
5318,28132,16-25,male,majority,0-9y,high school,working class,0.270178089,1,after 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0
5319,171787,65+,male,majority,20-29y,university,upper class,0.576897339,1,after 2015,1,1,21217,11000.0,sedan,4,1,0,1,1,8,8
5320,867914,26-39,female,majority,0-9y,university,upper class,,1,after 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0
5321,945932,40-64,female,majority,20-29y,none,middle class,0.621186659,1,after 2015,0,1,10238,12000.0,sedan,2,0,0,0,1,4,4
5322,271385,26-39,male,majority,10-19y,university,upper class,0.722297313,1,before 2015,1,0,10238,10000.0,sedan,2,0,2,0,1,4,4
5323,969530,26-39,female,minority,0-9y,university,middle class,0.667417696,1,before 2015,1,1,10238,12000.0,sports car,0,0,0,1,2,0,0
5324,331767,40-64,female,minority,20-29y,high school,middle class,,1,before 2015,1,1,92101,11000.0,sedan,2,0,0,0,1,4,4
5325,354073,65+,female,majority,0-9y,university,upper class,0.778362762,0,before 2015,1,1,32765,9000.0,sports car,0,0,0,1,2,0,0
5326,816498,26-39,female,majority,10-19y,university,upper class,,1,before 2015,1,1,92101,10000.0,sedan,1,0,0,0,1,2,2
5327,418062,65+,female,majority,30y+,university,upper class,0.682465107,0,before 2015,0,1,32765,8000.0,sedan,2,0,5,0,1,4,4
5328,661856,16-25,female,majority,0-9y,university,middle class,,1,after 2015,0,0,10238,17000.0,sedan,0,0,0,0,1,0,0
5329,915279,40-64,female,majority,0-9y,university,upper class,0.636944622,1,before 2015,1,0,10238,12000.0,sedan,0,0,0,0,1,0,0
